code,name,market
8150,三信電気,Prime
8151,東陽テクニカ,Prime
8153,モスフードサービス,Prime
8154,加賀電子,Prime
8157,都築電気,Prime
8158,ソーダニッカ,Prime
8159,立花エレテック,Prime
8160,木曽路,Prime
8163,ＳＲＳホールディングス,Prime
8167,リテールパートナーズ,Prime
8173,Ｊｏｓｈｉｎ,Prime
8174,日本瓦斯,Prime
8179,ロイヤルＨＤ,Prime
8185,チヨダ,Prime
8194,ライフコーポレーション,Prime
8200,リンガーハット,Prime
8203,ＭｒＭａｘ,Prime
8214,ＡＯＫＩＨＤ,Prime
8217,オークワ,Prime
8218,コメリ,Prime
8219,青山商事,Prime
8227,しまむら,Prime
8233,高島屋,Prime
8237,松屋,Prime
8242,Ｈ２Ｏリテイ,Prime
8252,丸井グループ,Prime
8253,クレディセゾン,Prime
8255,アクシアル,Prime
8267,イオン,Prime
8273,イズミ,Prime
8276,平和堂,Prime
8278,フジ,Prime
8281,ゼビオホールディングス,Prime
8282,ケーズホールディングス,Prime
8283,ＰＡＬＴＡＣ,Prime
8303,ＳＢＩ新生銀行,Prime
8304,あおぞら銀行,Prime
8306,三菱ＵＦＪ,Prime
8308,りそなホールディングス,Prime
8309,三井住友トラ,Prime
8316,三井住友ＦＧ,Prime
8331,千葉銀行,Prime
8334,群馬銀行,Prime
8336,武蔵野銀行,Prime
8337,千葉興業銀行,Prime
8338,筑波銀行,Prime
8341,七十七銀行,Prime
8343,秋田銀行,Prime
8344,山形銀行,Prime
8345,岩手銀行,Prime
8346,東邦銀行,Prime
8354,ふくおかＦＧ,Prime
8358,スルガ銀行,Prime
8359,八十二長野銀行,Prime
8360,山梨中央銀行,Prime
8361,大垣共立銀行,Prime
8362,福井銀行,Prime
8364,清水銀行,Prime
8366,滋賀銀行,Prime
8367,南都銀行,Prime
8368,百五銀行,Prime
8370,紀陽銀行,Prime
8377,ほくほくＦＧ,Prime
8381,山陰合同銀行,Prime
8386,百十四銀行,Prime
8387,四国銀行,Prime
8388,阿波銀行,Prime
8392,大分銀行,Prime
8393,宮崎銀行,Prime
8395,佐賀銀行,Prime
8399,琉球銀行,Prime
8410,セブン銀行,Prime
8411,みずほＦＧ,Prime
8418,山口ＦＧ,Prime
8424,芙蓉総合リース,Prime
8425,みずほリース,Prime
8439,東京センチュリー,Prime
8473,ＳＢＩホールディングス,Prime
8511,日本証券金融,Prime
8522,名古屋銀行,Prime
8524,北洋銀行,Prime
8541,愛媛銀行,Prime
8544,京葉銀行,Prime
8550,栃木銀行,Prime
8551,北日本銀行,Prime
8558,東和銀行,Prime
8566,リコーリース,Prime
8570,イオンＦＳ,Prime
8584,ジャックス,Prime
8585,オリコ,Prime
8591,オリックス,Prime
8593,三菱ＨＣキャピタル,Prime
8595,ジャフコ　グループ,Prime
8600,トモニホールディングス,Prime
8601,大和証券グループ本社,Prime
8604,野村ホールディングス,Prime
8609,岡三証券グループ,Prime
8613,丸三証券,Prime
8614,東洋証券,Prime
8616,東海東京,Prime
8622,水戸証券,Prime
8624,いちよし証券,Prime
8628,松井証券,Prime
8630,ＳＯＭＰＯ,Prime
8697,日本取引所グループ,Prime
8698,マネックスグループ,Prime
8706,極東証券,Prime
8707,岩井コスモ,Prime
8708,アイザワ証券グループ,Prime
8713,フィデアＨＤ,Prime
8714,池田泉州ＨＤ,Prime
8715,アニコムＨＤ,Prime
8725,ＭＳ＆ＡＤ,Prime
8729,ソニーＦＧ,Prime
8739,スパークス・グループ,Prime
8750,第一ライフグループ,Prime
8766,東京海上,Prime
8771,イー・ギャランティ,Prime
8793,ＮＥＣキャピ,Prime
8795,Ｔ＆Ｄホールディングス,Prime
8798,アドバンスクリエイト,Prime
8801,三井不動産,Prime
8802,三菱地所,Prime
8803,平和不動産,Prime
8804,東京建物,Prime
8818,京阪神ビルディング,Prime
8830,住友不動産,Prime
8848,レオパレス２１,Prime
8850,スターツ,Prime
8860,フジ住宅,Prime
8876,リログループ,Prime
8877,エスリード,Prime
8881,日神ＧＨＤ,Prime
8892,エスコン,Prime
8897,ミラースＨＤ,Prime
8919,カチタス,Prime
8923,トーセイ,Prime
8934,サンフロンティア不動産,Prime
8935,ＦＪネクＨＤ,Prime
8999,グランディハウス,Prime
9001,東武鉄道,Prime
9003,相鉄ホールディングス,Prime
9005,東急,Prime
9006,京浜急行電鉄,Prime
9007,小田急電鉄,Prime
9008,京王電鉄,Prime
9009,京成電鉄,Prime
9010,富士急行,Prime
9020,ＪＲ東日本,Prime
9021,ＪＲ西日本,Prime
9022,ＪＲ東海,Prime
9023,東京地下鉄,Prime
9024,西武ホールディングス,Prime
9025,鴻池運輸,Prime
9031,西日本鉄道,Prime
9037,ハマキョウレックス,Prime
9039,サカイ引越センター,Prime
9041,近鉄ＧＨＤ,Prime
9042,阪急阪神,Prime
9044,ＮＡＮＫＡＩ,Prime
9045,京阪ホールディングス,Prime
9046,神戸電鉄,Prime
9048,名古屋鉄道,Prime
9052,山陽電気鉄道,Prime
9064,ヤマトホールディングス,Prime
9065,山九,Prime
9068,丸全昭和運輸,Prime
9069,センコーＨＤ,Prime
9072,ニッコンＨＤ,Prime
9075,福山通運,Prime
9076,セイノーＨＤ,Prime
9081,神奈川中央交通,Prime
9090,ＡＺ丸和ＨＤ,Prime
9101,日本郵船,Prime
9104,商船三井,Prime
9107,川崎汽船,Prime
9110,ＮＳユナイテッド海運,Prime
9119,飯野海運,Prime
9142,ＪＲ九州,Prime
9143,ＳＧホールディングス,Prime
9147,ＮＸＨＤ,Prime
9201,日本航空,Prime
9202,ＡＮＡホールディングス,Prime
9216,ビーウィズ,Prime
9229,サンウェルズ,Prime
9247,ＴＲＥホールディングス,Prime
9267,Ｇｅｎｋｙ,Prime
9273,コーア商ＨＤ,Prime
9274,ＫＰＰＧＨＤ,Prime
9278,ブックオフＧ,Prime
9279,ギフトホールディングス,Prime
9301,三菱倉庫,Prime
9302,三井倉ＨＤ,Prime
9303,住友倉庫,Prime
9304,澁澤倉庫,Prime
9305,ヤマタネ,Prime
9310,日本トランスシティ,Prime
9319,中央倉庫,Prime
9324,安田倉庫,Prime
9332,ＮＩＳＳＯ,Prime
9336,大栄環境,Prime
9341,ＧＥＮＯＶＡ,Prime
9347,日本管財ＨＤ,Prime
9364,上組,Prime
9381,エーアイテイー,Prime
9401,ＴＢＳホールディングス,Prime
9404,日テレＨＤ,Prime
9405,朝日放送ＨＤ,Prime
9409,テレ朝ＨＤ,Prime
9412,スカパーＪＳＡＴ,Prime
9413,テレ東ＨＤ,Prime
9416,ビジョン,Prime
9418,ＵＮＥＸＴ,Prime
9424,日本通信,Prime
9432,ＮＴＴ,Prime
9433,ＫＤＤＩ,Prime
9434,ソフトバンク,Prime
9435,光通信,Prime
9438,エムティーアイ,Prime
9449,ＧＭＯ,Prime
9468,ＫＡＤＯＫＡＷＡ,Prime
9470,学研ホールディングス,Prime
9474,ゼンリン,Prime
9501,東電ＨＤ,Prime
9502,中部電力,Prime
9503,関西電力,Prime
9504,中国電力,Prime
9505,北陸電力,Prime
9506,東北電力,Prime
9507,四国電力,Prime
9508,九州電力,Prime
9509,北海道電力,Prime
9511,沖縄電力,Prime
9513,Ｊパワー,Prime
9517,イーレックス,Prime
9519,レノバ,Prime
9531,東京ガス,Prime
9532,大阪ガス,Prime
9533,東邦ガス,Prime
9534,北海道ガス,Prime
9535,広島ガス,Prime
9536,西部ガスＨＤ,Prime
9543,静岡ガス,Prime
9551,メタウォーター,Prime
9552,クオンツ総研,Prime
9601,松竹,Prime
9602,東宝,Prime
9603,エイチ・アイ・エス,Prime
9605,東映,Prime
9612,ラックランド,Prime
9616,共立メンテナンス,Prime
9619,イチネンＨＤ,Prime
9621,建設技術研究所,Prime
9622,スペース,Prime
9627,アインホールディングス,Prime
9628,燦ホールディングス,Prime
9629,ピー・シー・エー,Prime
9644,タナベＣＧ,Prime
9658,ビジ太田昭,Prime
9663,ナガワ,Prime
9672,東京都競馬,Prime
9678,カナモト,Prime
9682,ＤＴＳ,Prime
9684,スクエニＨＤ,Prime
9692,シーイーシー,Prime
9697,カプコン,Prime
9699,ニシオホールディングス,Prime
9702,アイ・エス・ビー,Prime
9706,日本空港ビルデング,Prime
9715,トランス・コスモス,Prime
9716,乃村工藝社,Prime
9722,藤田観光,Prime
9729,トーカイ,Prime
9735,セコム,Prime
9739,ＮＳＷ,Prime
9740,セントラル警備保障,Prime
9742,アイネス,Prime
9743,丹青社,Prime
9744,メイテックＧ,Prime
9746,ＴＫＣ,Prime
9755,応用地質,Prime
9757,船井総研ＨＤ,Prime
9759,ＮＳＤ,Prime
9765,オオバ,Prime
9766,コナミグループ,Prime
9769,学究社,Prime
9788,ナック,Prime
9790,福井コン,Prime
9793,ダイセキ,Prime
9795,ステップ,Prime
9824,泉州電業,Prime
9830,トラスコ中山,Prime
9831,ヤマダホールディングス,Prime
9832,オートバックスセブン,Prime
9837,モリト,Prime
9842,アークランズ,Prime
9843,ニトリホールディングス,Prime
9850,グルメ杵屋,Prime
9861,吉野家ホールディングス,Prime
9869,加藤産業,Prime
9880,イノテック,Prime
9882,イエローハット,Prime
9887,松屋フーズ,Prime
9889,ＪＢＣＣＨＤ,Prime
9900,サガミホールディングス,Prime
9902,日伝,Prime
9928,ミロク情報サービス,Prime
9932,杉本商事,Prime
9934,因幡電機産業,Prime
9936,王将フードサービス,Prime
9946,ミニストップ,Prime
9948,アークス,Prime
9956,バローホールディングス,Prime
9960,東テク,Prime
9962,ミスミグループ本社,Prime
9974,ベルク,Prime
9983,ファーストリテイリング,Prime
9984,ソフトバンクグループ,Prime
9987,スズケン,Prime
9989,サンドラッグ,Prime
9990,サックスバー,Prime
9991,ジェコス,Prime
9997,ベルーナ,Prime
25935,"Class-A Preferred Stock of ITO EN,LTD.",Prime
50765,Series 1 Bond-Type Class Shares of INFRONEER Holdings Inc.,Prime
75505,"Series 1 Bond-Type Class Shares of ZENSHO HOLDINGS CO.,LTD.",Prime
92025,Series 1 Bond-Type Class Shares of ANA HOLDINGS INC.,Prime
94345,Series 1 Bond-Type Class Shares of SoftBank Corp.,Prime
94346,Series 2 Bond-Type Class Shares of SoftBank Corp,Prime
167A,リョー菱ＨＤ,Prime
212A,フィットイージー,Prime
256A,飛島ホールディングス,Prime
262A,インターメスティック,Prime
268A,リガクＨＤ,Prime
277A,グロービング,Prime
285A,キオクシア,Prime
368A,北里コーポレーション,Prime
409A,オリオンビール,Prime
417A,ブルーゾーン,Prime
429A,テクセンドフォトマスク,Prime
471A,ＮＳグループ,Prime
543A,ＡＲＣＨＩＯＮ,Prime
544A,ＧＭＳグループ,Prime
545A,トランヴィア,Prime
546A,ミライニＨＤ,Prime
547A,ムニノバＨＤ,Prime
1376,カネコ種苗,Standard
1380,秋川牧園,Standard
1381,アクシーズ,Standard
1382,ホーブ,Standard
1383,ベルグアース,Standard
1384,ホクリヨウ,Standard
1407,ウエストＨＤ,Standard
1418,インタライフ,Standard
1420,サンヨーホームズ,Standard
1430,１ｓｔコーポ,Standard
1434,ＪＥＳＣＯ,Standard
1435,ｒｏｂｏｔ　ｈｏｍｅ,Standard
1438,岐阜造園,Standard
1443,技研ホールディングス,Standard
1446,キャンディル,Standard
1450,ＴＡＮＡＫＥＮ,Standard
1491,中外鉱業,Standard
1514,住石ホールディングス,Standard
1711,ＳＤＳホールディングス,Standard
1716,第一カッター興業,Standard
1717,明豊ファシリ,Standard
1718,美樹工業,Standard
1723,日本電技,Standard
1724,シンクレイヤ,Standard
1736,オーテック,Standard
1758,太洋基礎工業,Standard
1764,工藤建設,Standard
1768,ソネック,Standard
1770,藤田エンジニアリング,Standard
1776,三井住建道路,Standard
1783,ｆａｎｔａｓｉｓｔａ,Standard
1787,ナカボーテック,Standard
1788,三東工業社,Standard
1793,大本組,Standard
1795,マサル,Standard
1798,守谷商会,Standard
1799,第一建設工業,Standard
1807,佐藤渡辺,Standard
1810,松井建設,Standard
1811,錢高組,Standard
1822,大豊建設,Standard
1826,佐田建設,Standard
1827,ナカノフドー建設,Standard
1828,田辺工業,Standard
1840,土屋ホールディングス,Standard
1844,大盛工業,Standard
1847,イチケン,Standard
1848,富士ピー・エス,Standard
1850,南海辰村建設,Standard
1853,森組,Standard
1866,北野建設,Standard
1867,植木組,Standard
1897,金下建設,Standard
1904,大成温調,Standard
1905,テノックス,Standard
1909,日本ドライケミカル,Standard
1914,日本基礎技術,Standard
1921,巴コーポレーション,Standard
1948,弘電社,Standard
1960,サンテック,Standard
1965,テクノ菱和,Standard
1966,高田工業所,Standard
1967,ヤマト,Standard
1972,三晃金属工業,Standard
1981,協和日成,Standard
1992,神田通信機,Standard
1994,高橋ウォール,Standard
1997,暁飯島工業,Standard
2003,日東富士製粉,Standard
2009,鳥越製粉,Standard
2055,日和産業,Standard
2112,塩水港精糖,Standard
2114,フジ日本,Standard
2122,インタースペース,Standard
2134,北浜ＣＰ,Standard
2136,ヒップ,Standard
2138,クルーズ,Standard
2139,中広,Standard
2152,幼児活動研究会,Standard
2156,セーラー広告,Standard
2162,ｎｍｓ,Standard
2164,地域新聞社,Standard
2169,ＣＤＳ,Standard
2179,成学社,Standard
2180,サニーサイド,Standard
2183,リニカル,Standard
2185,シイエム・シイ,Standard
2186,ソーバル,Standard
2193,クックパッド,Standard
2204,中村屋,Standard
2208,ブルボン,Standard
2215,第一屋製パン,Standard
2216,カンロ,Standard
2221,岩塚製菓,Standard
2224,コモ,Standard
2226,湖池屋,Standard
2268,サーティワン,Standard
2286,林兼産業,Standard
2291,福留ハム,Standard
2293,滝沢ハム,Standard
2300,きょくとう,Standard
2303,ドーン,Standard
2304,ＣＳＳホールディングス,Standard
2305,スタジオアリス,Standard
2311,エプコ,Standard
2315,ＣＡＩＣＡＤ,Standard
2323,ｆｏｎｆｕｎ,Standard
2329,東北新社,Standard
2330,フォーサイド,Standard
2332,クエスト,Standard
2338,クオンタムＳ,Standard
2340,極楽湯ホールディングス,Standard
2341,アルバイトタイムス,Standard
2342,トランスＧＧ,Standard
2344,平安レイサービス,Standard
2345,ＨＯＤＬ１,Standard
2349,エヌアイデイ,Standard
2351,ＡＳＪ,Standard
2354,ＹＥ　ＤＩＧＩＴＡＬ,Standard
2373,ケア２１,Standard
2375,ギグワークス,Standard
2376,サイネックス,Standard
2391,プラネット,Standard
2393,日本ケアサプライ,Standard
2404,鉄人化ホールディングス,Standard
2408,ＫＧ情報,Standard
2411,ゲンダイエージェンシー,Standard
2415,ヒューマン,Standard
2418,ツカダＧＨＤ,Standard
2424,ブラス,Standard
2425,ケアサービス,Standard
2428,ウェルネット,Standard
2435,シダー,Standard
2436,共同ピーアール,Standard
2437,シンワワイズ,Standard
2440,ぐるなび,Standard
2445,タカミヤ,Standard
2449,プラップジャパン,Standard
2454,オールアバウト,Standard
2459,アウンコンサルティング,Standard
2464,Ａｏｂａ－ＢＢＴ,Standard
2469,ヒビノ,Standard
2477,手間いらず,Standard
2479,ジェイテック,Standard
2480,システム・ロケーション,Standard
2481,タウンニュース社,Standard
2483,翻訳センター,Standard
2484,出前館,Standard
2485,ティア,Standard
2488,ＪＴＰ,Standard
2489,アドウェイズ,Standard
2493,イーサポートリンク,Standard
2498,オリコンＨＤ,Standard
2499,日本和装,Standard
2573,北海コカ,Standard
2588,プレミアムＷ,Standard
2597,ユニカフェ,Standard
2612,かどや製油,Standard
2652,まんだらけ,Standard
2653,イオン九州,Standard
2654,アスモ,Standard
2656,ベクターＨＤ,Standard
2666,オートウェーブ,Standard
2667,イメージ　ワン,Standard
2668,タビオ,Standard
2669,カネ美食品,Standard
2673,夢みつけ隊,Standard
2683,魚喜,Standard
2686,ジーフット,Standard
2687,ＣＶＳベイ,Standard
2689,オルバヘルス,Standard
2693,ＹＫＴ,Standard
2694,焼肉坂井ＨＤ,Standard
2698,キャンドゥ,Standard
2700,木徳神糧,Standard
2702,マクドナルド,Standard
2705,大戸屋ホールディングス,Standard
2708,久世,Standard
2721,ジェイホールディングス,Standard
2722,ＩＫホールディングス,Standard
2735,ワッツ,Standard
2736,フェスタリア,Standard
2747,北雄ラッキー,Standard
2750,石光商事,Standard
2751,テンポスＨＤ,Standard
2762,ＳＡＮＫＯ,Standard
2763,エフティグループ,Standard
2764,ひらまつ,Standard
2769,ヴィレッジＶ,Standard
2776,新都ホールディングス,Standard
2778,パレモ・ＨＤ,Standard
2780,コメ兵ホールディングス,Standard
2782,セリア,Standard
2788,アップル,Standard
2789,カルラ,Standard
2790,ナフコ,Standard
2795,日本プリメックス,Standard
2796,ファマライズ,Standard
2798,Ｙｓテーブル,Standard
2805,エスビー食品,Standard
2806,ユタカフーズ,Standard
2813,和弘食品,Standard
2814,佐藤食品工業,Standard
2816,ダイショー,Standard
2818,ピエトロ,Standard
2819,エバラ食品工業,Standard
2820,やまみ,Standard
2831,はごろもフーズ,Standard
2872,セイヒョー,Standard
2876,デルソーレ,Standard
2877,日東ベスト,Standard
2883,大冷,Standard
2892,日本食品化工,Standard
2894,石井食品,Standard
2901,ウェルディッシュ,Standard
2903,シノブフーズ,Standard
2904,一正蒲鉾,Standard
2907,あじかん,Standard
2911,旭松食品,Standard
2916,仙波糖化工業,Standard
2917,大森屋,Standard
2923,サトウ食品,Standard
2924,イフジ産業,Standard
2926,篠崎屋,Standard
2927,ＡＦＣ－ＨＤ,Standard
2932,ＳＴＩＦＨＤ,Standard
2938,オカムラ食品工業,Standard
2961,日本調理機,Standard
2962,テクニスコ,Standard
2970,ＧＬＣ　ＧＲＯＵＰ,Standard
2984,ヤマイチエステート,Standard
2991,ランドネット,Standard
2993,長栄,Standard
2999,ホームポジション,Standard
3001,片倉工業,Standard
3004,神栄,Standard
3010,ポラリスＨＤ,Standard
3011,バナーズ,Standard
3020,アプライド,Standard
3021,パシフィックネット,Standard
3023,ラサ商事,Standard
3024,クリエイト,Standard
3030,ハブ,Standard
3035,ケイティケイ,Standard
3041,ビューテＨＤ,Standard
3042,セキュアヴェイル,Standard
3045,カワサキ,Standard
3053,ペッパーフードサービス,Standard
3054,ハイパー,Standard
3058,三洋堂ホールディングス,Standard
3059,ヒラキ,Standard
3065,ライフフーズ,Standard
3067,東京一番フーズ,Standard
3068,ＷＤＩ,Standard
3069,ＪＦＬＡＨＤ,Standard
3071,ストリーム,Standard
3075,銚子丸,Standard
3077,ホリイフードサービス,Standard
3079,ディーブイエックス,Standard
3080,ジェーソン,Standard
3082,きちりホールディングス,Standard
3083,スターシーズ,Standard
3089,テクノアルファ,Standard
3096,オーシャンシステム,Standard
3103,ユニチカ,Standard
3111,オーミケンシ,Standard
3113,ＵＮＩＶＡ,Standard
3121,マーチャント,Standard
3123,サイボー,Standard
3131,シンデン・ハイテックス,Standard
3134,Ｈａｍｅｅ,Standard
3135,マーケットＥ,Standard
3137,ファンデリー,Standard
3138,富士山マガジンサービス,Standard
3143,オーウイル,Standard
3157,ジオリーブグループ,Standard
3159,丸善ＣＨＩ,Standard
3160,大光,Standard
3161,アゼアス,Standard
3166,ＯＣＨＩＨＤ,Standard
3168,ＭＥＲＦ,Standard
3169,ミサワ,Standard
3172,ティーライフ,Standard
3173,Ｃｏｍｉｎｉｘ,Standard
3174,ハピネス・アンド・ディ,Standard
3175,ＡＰＨＤ,Standard
3177,ありがとうサービス,Standard
3178,チムニー,Standard
3181,買取王国,Standard
3184,ＩＣＤＡ,Standard
3189,ＡＮＡＰＨＤ,Standard
3190,ホットマン,Standard
3192,白鳩,Standard
3202,ダイトウボウ,Standard
3204,トーア紡,Standard
3205,ダイドーリミテッド,Standard
3222,ＵＳＭＨ,Standard
3223,エスエルディー,Standard
3236,プロパスト,Standard
3238,セントラル総合開発,Standard
3241,ウィル,Standard
3242,アーバネット,Standard
3246,コーセーアールイー,Standard
3248,アールエイジ,Standard
3266,ファンクリＧ,Standard
3267,フィル・カンパニー,Standard
3271,ＴＨＥグローバル社,Standard
3277,サンセイランディック,Standard
3280,エストラスト,Standard
3286,トラストＨＤ,Standard
3293,アズマハウス,Standard
3294,イーグランド,Standard
3297,東武住販,Standard
3299,ムゲンエステート,Standard
3306,日本製麻,Standard
3317,フライングガーデン,Standard
3320,クロスプラス,Standard
3321,ミタチ産業,Standard
3323,レカム,Standard
3326,ランシステム,Standard
3329,東和フードサービス,Standard
3350,メタプラネット,Standard
3352,バッファロー,Standard
3353,メディカル一光グループ,Standard
3355,クリヤマＨＤ,Standard
3358,Ｔｒａｉｌ,Standard
3361,トーエル,Standard
3370,フジタコーポレーション,Standard
3372,関門海,Standard
3374,内外テック,Standard
3375,ＺＯＡ,Standard
3377,バイク王＆カンパニー,Standard
3386,コスモ・バイオ,Standard
3392,デリカフＨＤ,Standard
3396,フェリシモ,Standard
3399,丸千代山岡家,Standard
3409,北紡,Standard
3416,ピクスタ,Standard
3417,大木ヘルス,Standard
3420,ケー・エフ・シー,Standard
3421,稲葉製作所,Standard
3422,Ｊ－ＭＡＸ,Standard
3423,エスイー,Standard
3426,アトムリビンテック,Standard
3434,アルファ,Standard
3435,サンコーテクノ,Standard
3437,特殊電極,Standard
3439,三ツ知,Standard
3440,日創グループ,Standard
3441,山王,Standard
3444,菊池製作所,Standard
3446,Ｊテック・Ｃ,Standard
3447,信和,Standard
3449,テクノフレックス,Standard
3452,ビーロット,Standard
3454,ファーストブラザーズ,Standard
3461,パルマ,Standard
3467,アグレ都市デザイン,Standard
3469,デュアルタップ,Standard
3484,イノベＨＤ,Standard
3489,フェイスネットワーク,Standard
3490,アズ企画設計,Standard
3494,マリオン,Standard
3495,香陵住販,Standard
3512,日本フエルト,Standard
3513,イチカワ,Standard
3521,テルマー湯,Standard
3524,日東製網,Standard
3529,アツギ,Standard
3536,アクサスＨＤ,Standard
3537,昭栄薬品,Standard
3538,ウイルプラス,Standard
3544,サツドラＨＤ,Standard
3547,ユニシアＨＤ,Standard
3551,ダイニック,Standard
3553,共和レザー,Standard
3559,ピーバンドットコム,Standard
3560,ほぼ日,Standard
3562,Ｎｏ．１,Standard
3565,アセンテック,Standard
3571,ソトー,Standard
3577,東海染工,Standard
3583,オーベクス,Standard
3597,自重堂,Standard
3598,山喜,Standard
3600,フジックス,Standard
3607,クラウディア,Standard
3611,マツオカ,Standard
3622,ネットイヤーグループ,Standard
3627,テクミラ,Standard
3633,ＧＭＯペパボ,Standard
3634,ソケッツ,Standard
3639,ボルテージ,Standard
3640,電算,Standard
3641,パピレス,Standard
3646,駅探,Standard
3647,アスリナ,Standard
3648,ＡＧＳ,Standard
3667,ｅｎｉｓｈ,Standard
3670,協立情報通信,Standard
3671,ソフトマックス,Standard
3672,オルトプラス,Standard
3675,クロスマーケ,Standard
3682,エンカレッジ,Standard
3683,サイバーリンクス,Standard
3686,ディー・エル・イー,Standard
3690,イルグルム,Standard
3698,ＣＲＩ・ミドルウェア,Standard
3710,ジョルダン,Standard
3712,情報企画,Standard
3719,ＡＩストーム,Standard
3726,フォーシーズＨＤ,Standard
3733,ソフトウェア・サービス,Standard
3744,サイオス,Standard
3747,インタートレード,Standard
3750,ＡＤＲ１２０Ｓ,Standard
3753,フライト,Standard
3758,アエリア,Standard
3760,ケイブ,Standard
3766,システムズ・デザイン,Standard
3768,リスクモンスター,Standard
3772,ウェルス・マネジメント,Standard
3776,ブロードバンドタワー,Standard
3779,Ｊエスコム,Standard
3787,テクノマセマティカル,Standard
3791,ＩＧポート,Standard
3796,いい生活,Standard
3798,ＵＬＳグループ,Standard
3799,キーウェア,Standard
3800,ユニリタ,Standard
3802,エコミック,Standard
3804,システム　ディ,Standard
3810,ＣＳＨＤ,Standard
3816,大和コンピューター,Standard
3823,ＷＨＤＣ,Standard
3825,リミックスポイント,Standard
3826,システムインテグレータ,Standard
3839,ＯＤＫソリューションズ,Standard
3840,パス,Standard
3841,ジーダット,Standard
3842,ネクストジェン,Standard
3845,アイフリークモバイル,Standard
3848,データアプリ,Standard
3850,ＮＴＴＤイン,Standard
3851,日本一ソフトウェア,Standard
3856,Ａｂａｌａｎｃｅ,Standard
3858,ユビキタスＡＩ,Standard
3878,巴川コーポレーション,Standard
3891,ニッポン高度紙工業,Standard
3892,岡山製紙,Standard
3895,ハビックス,Standard
3896,阿波製紙,Standard
3907,シリコンスタジオ,Standard
3908,コラボス,Standard
3909,ショーケース,Standard
3910,エムケイシステム,Standard
3912,モバイルファクトリー,Standard
3913,ＧｒｅｅｎＢｅｅ,Standard
3918,ＰＣＩホールディングス,Standard
3920,アイビーシー,Standard
3926,オープンドア,Standard
3927,フーバーブレイン,Standard
3928,マイネット,Standard
3933,チエル,Standard
3934,ベネフィットジャパン,Standard
3935,エディア,Standard
3937,Ｕｂｉｃｏｍ,Standard
3940,ノムラシス,Standard
3943,大石産業,Standard
3944,古林紙工,Standard
3945,スーパーバッグ,Standard
3947,ダイナパック,Standard
3948,光ビジネスフォーム,Standard
3951,朝日印刷,Standard
3953,大村紙業,Standard
3954,昭和パックス,Standard
3955,イムラ,Standard
3958,笹徳印刷,Standard
3965,キャピタルＡ,Standard
3969,エイトレッド,Standard
3974,ＳＣＡＴ,Standard
3981,ビーグリー,Standard
3985,テモナ,Standard
3986,ビーブレイクシステムズ,Standard
3988,ＳＹＳホールディングス,Standard
3996,サインポスト,Standard
3997,トレードワークス,Standard
4012,アクシス,Standard
4016,ＭＩＴホールディングス,Standard
4026,神島化学工業,Standard
4031,片倉コープアグリ,Standard
4040,南海化学,Standard
4059,まぐまぐ,Standard
4093,東邦アセチレン,Standard
4094,日本化学産業,Standard
4098,チタン工業,Standard
4100,戸田工業,Standard
4102,丸尾カルシウム,Standard
4107,伊勢化学工業,Standard
4113,田岡化学工業,Standard
4119,日ピグＨＤ,Standard
4120,スガイ化学工業,Standard
4124,大阪油化工業,Standard
4125,三和油化工業,Standard
4171,グローバルＩ,Standard
4172,Ｈｉクラテス,Standard
4174,アピリッツ,Standard
4193,ファブリカ,Standard
4196,ネオマーケティング,Standard
4197,アスマーク,Standard
4198,テンダ,Standard
4222,児玉化学工業,Standard
4224,ロンシール工業,Standard
4231,タイガースポリマー,Standard
4234,サンエー化研,Standard
4235,ＵＦＨＤ,Standard
4237,フジプレアム,Standard
4238,ミライアル,Standard
4240,クラスターテクノロジー,Standard
4241,アテクト,Standard
4242,タカギセイコー,Standard
4243,ニックス,Standard
4245,ダイキアクシス,Standard
4247,ポバール興業,Standard
4248,竹本容器,Standard
4274,細谷火工,Standard
4284,ソルクシーズ,Standard
4286,ＣＬホールディングス,Standard
4287,ジャストプランニング,Standard
4288,アズジェント,Standard
4293,セプテニＨＤ,Standard
4299,ハイマックス,Standard
4317,レイ,Standard
4320,ＣＥホールディングス,Standard
4334,ユークス,Standard
4335,ＩＰＳホールディングス,Standard
4341,西菱電機,Standard
4346,ＮＥＸＹＺ．Ｇｒｏｕｐ,Standard
4347,ブロードメディア,Standard
4350,メディシス,Standard
4351,山田債権,Standard
4356,応用技術,Standard
4360,ＭＣＰｓ,Standard
4361,川口化学工業,Standard
4365,松本油脂製薬,Standard
4366,ダイトーケミックス,Standard
4367,広栄化学,Standard
4382,ＨＥＲＯＺ,Standard
4386,ＳＩＧグループ,Standard
4388,エーアイ,Standard
4398,ＢＢＳｅｃ,Standard
4404,ミヨシ油脂,Standard
4406,新日本理化,Standard
4409,東邦化学工業,Standard
4420,イーソル,Standard
4421,ディ・アイ・システム,Standard
4430,東海ソフト,Standard
4434,サーバーワークス,Standard
4439,東名,Standard
4440,ヴィッツ,Standard
4441,トビラシステムズ,Standard
4463,日華化学,Standard
4464,ソフト９９,Standard
4465,ニイタカ,Standard
4491,Ｃマネージ,Standard
4492,ゼネテック,Standard
4494,バリオセキュア,Standard
4499,Ｓｐｅｅｅ,Standard
4512,わかもと製薬,Standard
4524,森下仁丹,Standard
4531,有機合成薬品工業,Standard
4539,日本ケミファ,Standard
